,상품명,최저가,제조사,브랜드,평점,화면크기,무게,화면추천,무게추천,디자인추천,색상추천,소음추천,사용성추천,발열추천,해상도,램,CPU,GPU
726,LG전자 17Z95P-GR5BK,"1,373,390원",LG전자,-,별점4.5 / 5,43.1cm(17인치),1.35kg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8GB,i5-1155G7,Iris Xe Graphics
727,LG전자 그램17 17Z90Q-GA5WK,"2,079,990원",LG전자,그램17,별점5.0 / 5,43.1cm(17인치),1.35kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,i5-1240P,Iris Xe Graphics
728,LG전자 15Z95N-GP79ML,"1,726,000원",LG전자,-,별점5.0 / 5,39.62cm(15.6인치),1.12kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,i7-1165G7,Iris Xe Graphics
729,LG전자 그램14 14ZD90N-VX5BK,"1,186,360원",LG전자,그램14,별점4.8 / 5,35.5cm(14인치),0.99kg,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-1035G7,Iris Plus
730,레노버 리전 5 15ACH R7 3060 PRO Edition DOS,"1,333,000원",레노버,리전,별점4.7 / 5,39.62cm(15.6인치),2.4kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,5800H,RTX3060
731,삼성전자 삼성 NT550XDA-XF59W,"1,033,060원",삼성전자,삼성,별점4.9 / 5,39.62cm(15.6인치),1.84kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-1135G7,Iris Xe Graphics
732,삼성전자 노트북5 METAL NT560XBV-AD2A,"539,000원",삼성전자,노트북5 METAL,별점4.9 / 5,39.62cm(15.6인치),1.9kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,G5405U,UHD610
733,ASUS 젠북 14X OLED UX5401EA-L7109,"1,236,480원",ASUS,젠북,별점4.9 / 5,35.56cm(14인치),1.4kg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2880x1800(WQXGA),16GB,i7-1165G7,Iris Xe Graphics
734,ASUS X515EA-BQ042,"396,900원",ASUS,ASUS,별점4.7 / 5,39.62cm(15.6인치),1.8kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,i3-1115G4,UHD Graphics
735,LG전자 그램17 17Z990-VA76K,"1,948,890원",LG전자,그램17,별점4.8 / 5,43.18cm(17인치),1.34kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,i7-8565U,UHD620
736,레노버 씽크북 15 Gen3 ACL 21A4A036KR,"627,770원",레노버,씽크북,별점4.9 / 5,39.62cm(15.6인치),1.7kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,5500U,라데온 Graphics
737,레노버 씽크패드 L15 G2 20X7S00400,"835,050원",레노버,씽크패드,별점4.8 / 5,39.62cm(15.6인치),1.99kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,5850U,라데온 Graphics
738,포유디지탈 아이뮤즈 울트라스톰 15CF-259U,"499,000원",포유디지탈,아이뮤즈,별점4.7 / 5,39.62cm(15.6인치),1.8kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,i5-8259U,Iris Plus 655
739,ASUS 비보북 14 M1402IA-EB096,"595,850원",ASUS,비보북,-,35.56cm(14인치),1.5kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,4600H,라데온 Graphics
740,LG전자 그램17 17ZD990-VX70K,"1,645,550원",LG전자,그램17,별점4.8 / 5,43.18cm(17인치),1.34kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8GB,i7-8565U,UHD620
741,HP 470 G8 4J8P5PC,"1,168,890원",HP,HP,별점4.8 / 5,43.94cm(17.3인치),2.09kg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i7-1165G7,Iris Xe Graphics
742,삼성전자 갤럭시북2 NT750XED-KF58S,"1,136,650원",삼성전자,갤럭시북2,-,39.62cm(15.6인치),1.57kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-1235U,Iris Xe Graphics
743,레노버 씽크패드 X1 카본 G10 21CBS00000,"2,349,000원",레노버,씽크패드,별점5.0 / 5,35.56cm(14인치),1.12kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),32GB,i7-1260P,Iris Xe Graphics
744,레노버 씽크패드 E15 Gen4 21E6S00200,"879,000원",레노버,씽크패드,별점4.5 / 5,39.62cm(15.6인치),1.7kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-1240P,Iris Xe Graphics
745,주연테크 J3GWUP,"262,260원",주연테크,주연테크,별점4.7 / 5,35.56cm(14인치),1.45kg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1920x1080(FHD),4GB,N4020,UHD600
746,ASUS GU603ZM-K8056W,"2,436,600원",ASUS,ASUS,별점4.8 / 5,40.64cm(16인치),1.9kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,i9-12900H,RTX3060
747,삼성전자 갤럭시북2 프로 NT950XED-KC58G,"1,494,590원",삼성전자,갤럭시북2 프로,-,39.62cm(15.6인치),1.11kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-1240P,Iris Xe Graphics
748,LG전자 그램360 14T90P-GA56K,"1,409,610원",LG전자,그램360,별점4.9 / 5,35.5cm(14인치),1.25kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16GB,i5-1135G7,Iris Xe Graphics
749,삼성전자 갤럭시북 NT750XDA-XC58S,"1,197,990원",삼성전자,갤럭시북,별점5.0 / 5,39.62cm(15.6인치),1.59kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-1135G7,Iris Xe Graphics
750,HP 15s-fq1008TU,"1,368,990원",HP,HP,별점4.6 / 5,39.62cm(15.6인치),1.69kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,i5-1035G1,HD Graphics
751,ASUS G733ZS-LL015,"3,299,000원",ASUS,-,별점4.9 / 5,43.94cm(17.3인치),2.9 kg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2560x1440(QHD),16GB,i7-12700H,Iris Xe Graphics
752,레노버 씽크패드 X1 카본 G10 21CBS01V00,"2,649,000원",레노버,씽크패드,별점4.3 / 5,35.56cm(14인치),1.12kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),32GB,i7-1260P,Iris Xe Graphics
753,LG전자 그램14 14Z90N-VA76K,"1,419,060원",LG전자,그램14,별점4.7 / 5,35.5cm(14인치),0.99kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i7-1065G7,Iris Plus
754,레노버 V15 G3 IAP 82TT002XKR,"839,000원",레노버,레노버,별점5.0 / 5,39.62cm(15.6인치),1.65kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i7-1255U,UHD Graphics
755,HP ENVY x360 15-ew0022TU,"1,499,000원",HP,ENVY,별점5.0 / 5,39.62cm(15.6인치),1.64kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,i7-1255U,Iris Xe Graphics
756,삼성전자 갤럭시북 이온2 NT930XDA-KC58W,"1,598,990원",삼성전자,갤럭시북 이온2,별점4.7 / 5,33.78cm(13.3인치),0.97kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-1135G7,Iris Xe Graphics
757,삼성전자 노트북5 METAL NT560XAZ-GD5A,"1,079,980원",삼성전자,노트북5 METAL,별점4.7 / 5,39.62cm(15.6인치),1.88kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-8250U,UHD Graphics 620
758,레노버 Flex 5 15ALC R5 W11,"849,000원",레노버,레노버,별점4.8 / 5,38.10cm(15인치),1.8kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,5500U,라데온 Graphics
759,삼성전자 노트북5 METAL NT560XBV-AD5A,"679,000원",삼성전자,노트북5 METAL,별점4.7 / 5,39.62cm(15.6인치),1.9kg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-8265U,UHD Graphics 620
760,HP Victus 16-d1132TX,"1,309,000원",HP,HP,별점5.0 / 5,40.89cm(16.1인치),2.46kg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1920x1080(FHD),16GB,i7-12700H,지포스 RTX3050 Ti
761,MSI 크리에이터 Z17 A12UHST-i9 WIN11,"5,199,000원",MSI,MSI,별점5.0 / 5,43.18cm(17인치),2.49kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),64GB,i9-12900H,지포스 RTX3080 Ti
762,Apple 맥북 에어 2020년형 M1 512G 골드 (MGNE3KH/A),"1,467,000원",Apple,Apple,별점4.9 / 5,33.78cm(13.3인치),1.29kg,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2560x1440(QHD),8GB,M1,M1
763,한성컴퓨터 TFG7275T,"1,459,000원",한성컴퓨터,한성컴퓨터,별점5.0 / 5,43.94cm(17.3인치),2.6kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,i7-12700H,Iris Xe Graphics
764,삼성전자 갤럭시북2 NT550XED-K78AS,"1,249,000원",삼성전자,갤럭시북2,-,39.62cm(15.6인치),1.8kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,i7-1255U,UHD Graphics
765,LG전자 울트라PC 13U70Q-GR56K,"849,000원",LG전자,울트라PC,별점4.9 / 5,33.78cm(13.3인치),0.98kg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,5500U,라데온 Graphics
766,삼성전자 갤럭시북 프로 NT950XDC-XD72B,"1,878,990원",삼성전자,갤럭시북 프로,별점5.0 / 5,39.62cm(15.6인치),1.15kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,i7-1165G7,Iris Xe Graphics
767,LG전자 15Z95P-GR50K,"1,749,990원",LG전자,-,-,39.62cm(15.6인치),1.12kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-1155G7,Iris Xe Graphics
768,삼성전자 갤럭시북 프로 NT935XDB-K71A,"2,456,840원",삼성전자,갤럭시북 프로,별점5.0 / 5,33.7cm(13.3인치),0.88kg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,i7-1160G7,Iris Xe Graphics
769,LG전자 16T90Q-GR5BK,"2,039,640원",LG전자,LG전자,-,40.6cm(16인치),1.48kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8GB,i5-1240P,Iris Xe Graphics
770,HP 엘리트 드래곤플라이 G2 3E2Q1PA,"1,559,000원",HP,엘리트,별점4.7 / 5,33.78cm(13.3인치),0.99kg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),16GB,i7-1165G7,Iris Xe Graphics
771,HP 250 G8-363U4PC,"825,600원",HP,HP,별점4.9 / 5,39.62cm(15.6인치),1.74kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i7-1165G7,Iris Xe Graphics
772,ASUS 비보북 15 OLED S513EA-LCP05,"999,000원",ASUS,비보북,별점4.8 / 5,39.62cm(15.6인치),1.8kg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-1135G7,Iris Xe Graphics
773,디클 클릭북 프로 A50 R5 W10,"639,000원",디클,디클,별점5.0 / 5,39.62cm(15.6인치),1.6kg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1920x1080(FHD),8GB,5500U,라데온 Graphics
774,HP 15s-fq5004TU,"599,000원",HP,HP,별점5.0 / 5,39.62cm(15.6인치),1.69kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i3-1215U,Iris Xe Graphics
775,레노버 아이디어패드 Slim3-15IML PD 81WB00JAKR,"329,000원",레노버,아이디어패드,별점4.6 / 5,39.62cm(15.6인치),1.63kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,G6405U,UHD Graphics
776,ASUS 젠북 UP5401ZA-KN010W,"1,659,000원",ASUS,젠북,별점4.9 / 5,35.56cm(14인치),1.4kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880x1800(WQXGA),16GB,i7-12700H,Iris Xe Graphics
777,ASUS 비보북프로 14X OLED N7401ZE-M9048,"2,184,440원",ASUS,비보북프로,별점4.4 / 5,36.8cm(14.5인치),1.68kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880x1800(WQXGA),32GB,i9-12900H,Iris Xe Graphics
778,레노버 아이디어패드 Slim3-14ALC R7,"654,950원",레노버,아이디어패드,별점4.8 / 5,35.56cm(14인치),1.41kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,5700U,라데온 Graphics
779,HP 파빌리온 Aero 13-be1060AU,"1,158,900원",HP,파빌리온,별점5.0 / 5,33.78cm(13.3인치),0.97kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16GB,5825U,라데온 Graphics
780,LG전자 울트라PC 14U30P-E326K,"428,000원",LG전자,울트라PC,별점4.5 / 5,35.56cm(14인치),1.45kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366x768(FWXGA),4GB,N5030,UHD Graphics
781,레노버 아이디어패드 Slim5 Pro 14ACN 82L700HVKR,"1,149,000원",레노버,아이디어패드,별점4.8 / 5,35.56cm(14인치),1.41kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2240x1400,16GB,5600U,지포스 MX450
782,HP 엘리트 드래곤플라이 G3 6W7M2PA,"2,409,000원",HP,엘리트,별점5.0 / 5,34.29cm(13.5인치),0.999kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1280,32GB,i5-1235U,Iris Xe Graphics
783,ASUS 비보북프로 14X OLED N7400PC-KM006,"1,219,000원",ASUS,비보북프로,별점4.7 / 5,35.56cm(14인치),1.45kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2880x1800(WQXGA),16GB,i7-11370H,Iris Xe Graphics
784,DELL XPS 17 9720-WP06KR,"4,689,000원",DELL,XPS,별점5.0 / 5,43.1cm(17인치),2.21kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3840x2400(4K UHD),32GB,i9-12900HK,Iris Xe Graphics
785,HP 16-d1120TX,"1,199,000원",HP,HP,별점4.9 / 5,40.89cm(16.1인치),2.37kg,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),16GB,i5-12500H,지포스 RTX3050 Ti
786,삼성전자 노트북5 NEW NT500R5W-KD5S,"701,380원",삼성전자,노트북5 NEW,별점4.9 / 5,39.62cm(15.6인치),1.85kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-7200U,HD620
787,ASUS 비보북 S 15 OLED K3502ZA-MA093,"935,900원",ASUS,비보북,-,39.62cm(15.6인치),1.8kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880x1620(WQHD),8GB,i5-12500H,Iris Xe Graphics
788,LG전자 17Z95P-GD79K,"2,619,320원",LG전자,-,별점4.3 / 5,43.1cm(17인치),1.35kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),32GB,i7-1195G7,Iris Xe Graphics
789,기가바이트 어로스 15 XE5,"1,999,000원",기가바이트,어로스,별점5.0 / 5,39.62cm(15.6인치),2.4kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1440(QHD),16GB,i7-12700H,Iris Xe Graphics
790,LG전자 그램360 16T90P-GA76K,"1,959,000원",LG전자,그램360,별점4.9 / 5,40.6cm(16인치),1.48kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,i7-1165G7,Iris Xe Graphics
791,삼성전자 갤럭시북 프로 NT950XDY-AI51S,"1,199,890원",삼성전자,갤럭시북 프로,별점5.0 / 5,39.62cm(15.6인치),1.05kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,i5-1135G7,Iris Xe Graphics
792,LG전자 LG그램 14ZD90Q-GX30K,"1,285,310원",LG전자,LG그램,-,35.56cm(14인치),0.999kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),8GB,i3-1220P,Iris Xe Graphics
793,DELL 인스피론 16 5620-UB02KR,"959,050원",DELL,인스피론,별점4.7 / 5,40.6cm(16인치),1.97kg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16GB,i5-1240P,Iris Xe Graphics
794,삼성전자 노트북5 METAL NT560XBV-AD3A,"567,090원",삼성전자,노트북5 METAL,별점4.5 / 5,39.62cm(15.6인치),1.9kg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,i3-8145U,UHD Graphics 620
795,레노버 아이디어패드 Slim5 Pro 14ITL6 82L3004FKR,"789,000원",레노버,아이디어패드,별점4.5 / 5,35.56cm(14인치),1.45kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240x1400,8GB,i5-1135G7,Iris Xe Graphics
796,ASUS G17 G713RM-LL181,"1,746,310원",ASUS,-,별점5.0 / 5,43.94cm(17.3인치),2.9kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1440(QHD),16GB,6800H,RTX3060
797,HP 파빌리온 15-eh2031AU,"769,000원",HP,파빌리온,별점4.8 / 5,39.62cm(15.6인치),1.85kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,5625U,라데온 Graphics
798,레노버 요가 Slim7 Carbon13ITL5 82EV004LKR,"1,149,000원",레노버,요가,별점4.7 / 5,33.78cm(13.3인치),0.97kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,i5-1135G7,Iris Xe Graphics
799,기가바이트 AERO 15 OLED XD,"2,249,000원",기가바이트,AERO,별점4.9 / 5,39.62cm(15.6인치),2.2kg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3840x2160(4K UHD),16GB,i7-11800H,UHD Graphics
800,LG전자 그램15 15Z90P-GR36K,"1,205,060원",LG전자,그램15,별점4.9 / 5,39.6cm(15.6인치),1.12kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i3-1115G4,HD Graphics
801,한성컴퓨터 TFG5176XGW 리퀴드,"1,609,000원",한성컴퓨터,한성컴퓨터,별점4.8 / 5,39.62cm(15.6인치),1.7kg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1920x1080(FHD),16GB,i7-11800H,UHD Graphics
802,DELL 래티튜드 3520 I5F2GW,"860,720원",DELL,래티튜드,별점4.0 / 5,39.62cm(15.6인치),1.78kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-1135G7,Iris Xe Graphics
803,ASUS G733CW-LL005W,"3,699,000원",ASUS,-,별점4.5 / 5,43.94cm(17.3인치),2.9kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1440(QHD),32GB,i9-12950HX,UHD Graphics
804,한성컴퓨터 TFG5576XG,"1,469,000원",한성컴퓨터,한성컴퓨터,별점4.9 / 5,39.62cm(15.6인치),1.7kg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1920x1080(FHD),16GB,5800H,RTX3060
805,삼성전자 노트북 PEN ACTIVE NT730QAZ-A28A,"1,328,970원",삼성전자,노트북 PEN ACTIVE,별점4.8 / 5,33.78cm(13.3인치),1.45kg,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8GB,4415U,GMA HD 610
806,ASUS G733CX-LL014W,"5,098,950원",ASUS,-,별점4.5 / 5,43.94cm(17.3인치),3.1kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1440(QHD),32GB,i9-12950HX,UHD Graphics
807,ASUS T3300KA-LQ021WS,"579,000원",ASUS,ASUS,별점4.5 / 5,33.02cm(13인치),0.78kg,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1920x1080(FHD),4GB,N6000,UHD Graphics
808,LG전자 울트라PC 엣지 14UD70Q-GX76K,"1,197,990원",LG전자,울트라PC 엣지,-,35.56cm(14인치),1.29kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16GB,5825U,라데온 Graphics
809,삼성전자 노트북5 METAL NT560XBE-K74,"1,349,000원",삼성전자,노트북5 METAL,별점4.7 / 5,39.62cm(15.6인치),1.9kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,i7-8565U,UHD Graphics 620
810,삼성전자 삼성 NT930QDB-KC52N,"1,588,010원",삼성전자,삼성,별점4.5 / 5,33.78cm(13.3인치),1.04kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,i5-1135G7,Iris Xe Graphics
811,삼성전자 갤럭시북2 프로 NT930XED-KC58S,"1,589,790원",삼성전자,갤럭시북2 프로,별점5.0 / 5,33.78cm(13.3인치),0.87kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-1240P,Iris Xe Graphics
812,삼성전자 노트북5 METAL NT550XAA-X78,"1,088,990원",삼성전자,노트북5 METAL,별점5.0 / 5,39.62cm(15.6인치),1.97kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i7-8550U,UHD Graphics 620
813,한성컴퓨터 TFG7277LCW,"2,779,000원",한성컴퓨터,한성컴퓨터,별점3.0 / 5,43.94cm(17.3인치),2.5kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1440(QHD),16GB,i9-12900H,Iris Xe Graphics
814,레노버 씽크패드 L13 Yoga Gen3 21BB002VKD,"934,450원",레노버,씽크패드,별점5.0 / 5,33.78cm(13.3인치),1.31kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),8GB,5675U,라데온 Graphics
815,레노버 아이디어패드 Slim 5 Pro 16ACH6 82L500WFKR,"1,063,050원",레노버,아이디어패드,별점4.6 / 5,40.6cm(16인치),1.94kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,5600H,지포스 RTX3050
816,DELL XPS 13 9305 WH01KR,"1,344,000원",DELL,XPS,별점4.7 / 5,33.78cm(13.3인치),1.16kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-1135G7,Iris Xe Graphics
817,LG전자 울트라PC그램 14Z950-GR30K,"89,900원",LG전자,울트라PC그램,별점5.0 / 5,35.56cm(14인치),0.98kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,i3-5005U,GMA HD 5500
818,ASUS X515EA-BQ041,"630,720원",ASUS,ASUS,별점4.7 / 5,39.62cm(15.6인치),1.8kg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,i5-1135G7,Iris Xe Graphics
819,ASUS F15 FX507ZC-HN075,"1,158,840원",ASUS,-,별점5.0 / 5,39.62cm(15.6인치),2.2kg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1920x1080(FHD),8GB,i7-12700H,Iris Xe Graphics
820,에이서 니트로5 AN515-58-52XE,"1,419,000원",에이서,니트로5,별점4.5 / 5,39.62cm(15.6인치),3kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1440(QHD),16GB,i5-12500H,Iris Xe Graphics
821,레노버 아이디어패드 Slim3 14ABA7 R5 DOS,"576,000원",레노버,아이디어패드,별점5.0 / 5,35.56cm(14인치),1.44kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,5625U,라데온 Graphics
822,레노버 씽크북 14 ITL 20VD0051KR,"693,990원",레노버,씽크북,별점4.8 / 5,35.56cm(14인치),1.4kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i7-1165G7,Iris Xe Graphics
823,LG전자 그램17 17Z90N-VA50K,"1,499,620원",LG전자,그램17,별점4.5 / 5,43.1cm(17인치),1.35kg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8GB,i5-1035G7,Iris Plus
824,레노버 씽크패드 X1 Extreme G5 21DE0018KR,"3,399,000원",레노버,씽크패드,-,40.6cm(16인치),1.88kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,i7-12700H,RTX3060
825,레노버 씽크북 13s Gen4 ARB 21AS0023KR,"1,269,000원",레노버,씽크북,별점5.0 / 5,33.78cm(13.3인치),1.23kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16GB,6800U,라데온 680M
826,삼성전자 삼성 NT750XDA-KH39B,"780,000원",삼성전자,삼성,별점4.6 / 5,39.62cm(15.6인치),1.55kg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i3-1115G4,UHD Graphics
827,LG전자 그램17 17Z95N-OA5YK,"1,748,330원",LG전자,그램17,별점4.9 / 5,43.1cm(17인치),1.35kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,i5-1135G7,Iris Xe Graphics
828,LG전자 그램14 14Z90N-VR50K,"1,259,050원",LG전자,그램14,별점4.6 / 5,35.5cm(14인치),0.99kg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-1035G7,Iris Plus
829,LG전자 그램14 14Z90N-VR36K,"1,199,000원",LG전자,그램14,별점4.9 / 5,35.5cm(14인치),0.99kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i3-1005G1,UHD Graphics
830,ASUS F17 FX706HM-HX006,"1,685,300원",ASUS,-,별점4.9 / 5,43.94cm(17.3인치),2.6kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,i9-11900H,RTX3060
831,삼성전자 갤럭시북2 프로 NT950XED-K51A,"1,599,000원",삼성전자,갤럭시북2 프로,별점5.0 / 5,39.62cm(15.6인치),1.11kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,i5-1240P,Iris Xe Graphics
832,LG전자 그램15 15ZD90N-VX7BK,"1,418,060원",LG전자,그램15,별점4.9 / 5,39.6cm(15.6인치),1.12kg,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i7-1065G7,Iris Plus
833,HP OMEN 16-b1032TX,"1,999,000원",HP,HP,별점4.8 / 5,40.89cm(16.1인치),2.3kg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1920x1080(FHD),16GB,i7-12700H,지포스 RTX3070Ti
834,레노버 아이디어패드 Slim5 15ALC R5 82LN00J2KR,"639,000원",레노버,아이디어패드,별점4.7 / 5,39.62cm(15.6인치),1.64kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,5500U,라데온 Graphics
